simulation_id,ID,averageCellCycleDuration_tumour,averageCellCycleDuration_stroma,chi_macrophageToCSF,chi_macrophageToCXCL12,chi_tumourCellToEGF,macrophagePhenotypeIncrementPerHour,distanceToBloodVessel,numberOfBloodVessels,halfMaximalExtravasationCsf1Conc,maximumProbOfExtravasationPerHour,tgfThresholdForPhenotypeSwitch,iterationNumber
AWS_ParameterSweep_24072021/1531,1531,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.5,0
AWS_ParameterSweep_24072021/1532,1532,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.5,1
AWS_ParameterSweep_24072021/1533,1533,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.5,2
AWS_ParameterSweep_24072021/1534,1534,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.5,3
AWS_ParameterSweep_24072021/1535,1535,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.5,4
AWS_ParameterSweep_24072021/1536,1536,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.5,5
AWS_ParameterSweep_24072021/1537,1537,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.5,6
AWS_ParameterSweep_24072021/1538,1538,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.5,7
AWS_ParameterSweep_24072021/1539,1539,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.5,8
AWS_ParameterSweep_24072021/1540,1540,24,32,4.5,3,3,0.01,17,35,0.5,0.075,0.5,9
AWS_ParameterSweep_24072021/1541,1541,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.05,0
AWS_ParameterSweep_24072021/1542,1542,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.05,1
AWS_ParameterSweep_24072021/1543,1543,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.05,2
AWS_ParameterSweep_24072021/1544,1544,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.05,3
AWS_ParameterSweep_24072021/1545,1545,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.05,4
AWS_ParameterSweep_24072021/1546,1546,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.05,5
AWS_ParameterSweep_24072021/1547,1547,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.05,6
AWS_ParameterSweep_24072021/1548,1548,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.05,7
AWS_ParameterSweep_24072021/1549,1549,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.05,8
AWS_ParameterSweep_24072021/1550,1550,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.05,9
AWS_ParameterSweep_24072021/1551,1551,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.5,0
AWS_ParameterSweep_24072021/1552,1552,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.5,1
AWS_ParameterSweep_24072021/1553,1553,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.5,2
AWS_ParameterSweep_24072021/1554,1554,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.5,3
AWS_ParameterSweep_24072021/1555,1555,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.5,4
AWS_ParameterSweep_24072021/1556,1556,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.5,5
AWS_ParameterSweep_24072021/1557,1557,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.5,6
AWS_ParameterSweep_24072021/1558,1558,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.5,7
AWS_ParameterSweep_24072021/1559,1559,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.5,8
AWS_ParameterSweep_24072021/1560,1560,24,32,4.5,3,3,0.01,17,35,0.6,0.075,0.5,9
AWS_ParameterSweep_24072021/1561,1561,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.05,0
AWS_ParameterSweep_24072021/1562,1562,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.05,1
AWS_ParameterSweep_24072021/1563,1563,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.05,2
AWS_ParameterSweep_24072021/1564,1564,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.05,3
AWS_ParameterSweep_24072021/1565,1565,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.05,4
AWS_ParameterSweep_24072021/1566,1566,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.05,5
AWS_ParameterSweep_24072021/1567,1567,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.05,6
AWS_ParameterSweep_24072021/1568,1568,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.05,7
AWS_ParameterSweep_24072021/1569,1569,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.05,8
AWS_ParameterSweep_24072021/1570,1570,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.05,9
AWS_ParameterSweep_24072021/1571,1571,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.5,0
AWS_ParameterSweep_24072021/1572,1572,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.5,1
AWS_ParameterSweep_24072021/1573,1573,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.5,2
AWS_ParameterSweep_24072021/1574,1574,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.5,3
AWS_ParameterSweep_24072021/1575,1575,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.5,4
AWS_ParameterSweep_24072021/1576,1576,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.5,5
AWS_ParameterSweep_24072021/1577,1577,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.5,6
AWS_ParameterSweep_24072021/1578,1578,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.5,7
AWS_ParameterSweep_24072021/1579,1579,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.5,8
AWS_ParameterSweep_24072021/1580,1580,24,32,4.5,3,3,0.01,17,35,0.7,0.075,0.5,9
AWS_ParameterSweep_24072021/1581,1581,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.05,0
AWS_ParameterSweep_24072021/1582,1582,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.05,1
AWS_ParameterSweep_24072021/1583,1583,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.05,2
AWS_ParameterSweep_24072021/1584,1584,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.05,3
AWS_ParameterSweep_24072021/1585,1585,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.05,4
AWS_ParameterSweep_24072021/1586,1586,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.05,5
AWS_ParameterSweep_24072021/1587,1587,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.05,6
AWS_ParameterSweep_24072021/1588,1588,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.05,7
AWS_ParameterSweep_24072021/1589,1589,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.05,8
AWS_ParameterSweep_24072021/1590,1590,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.05,9
AWS_ParameterSweep_24072021/1591,1591,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.5,0
AWS_ParameterSweep_24072021/1592,1592,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.5,1
AWS_ParameterSweep_24072021/1593,1593,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.5,2
AWS_ParameterSweep_24072021/1594,1594,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.5,3
AWS_ParameterSweep_24072021/1595,1595,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.5,4
AWS_ParameterSweep_24072021/1596,1596,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.5,5
AWS_ParameterSweep_24072021/1597,1597,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.5,6
AWS_ParameterSweep_24072021/1598,1598,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.5,7
AWS_ParameterSweep_24072021/1599,1599,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.5,8
AWS_ParameterSweep_24072021/1600,1600,24,32,4.5,3,3,0.01,17,35,0.8,0.075,0.5,9
AWS_ParameterSweep_24072021/1601,1601,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.05,0
AWS_ParameterSweep_24072021/1602,1602,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.05,1
AWS_ParameterSweep_24072021/1603,1603,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.05,2
AWS_ParameterSweep_24072021/1604,1604,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.05,3
AWS_ParameterSweep_24072021/1605,1605,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.05,4
AWS_ParameterSweep_24072021/1606,1606,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.05,5
AWS_ParameterSweep_24072021/1607,1607,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.05,6
AWS_ParameterSweep_24072021/1608,1608,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.05,7
AWS_ParameterSweep_24072021/1609,1609,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.05,8
AWS_ParameterSweep_24072021/1610,1610,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.05,9
AWS_ParameterSweep_24072021/1611,1611,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.5,0
AWS_ParameterSweep_24072021/1612,1612,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.5,1
AWS_ParameterSweep_24072021/1613,1613,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.5,2
AWS_ParameterSweep_24072021/1614,1614,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.5,3
AWS_ParameterSweep_24072021/1615,1615,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.5,4
AWS_ParameterSweep_24072021/1616,1616,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.5,5
AWS_ParameterSweep_24072021/1617,1617,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.5,6
AWS_ParameterSweep_24072021/1618,1618,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.5,7
AWS_ParameterSweep_24072021/1619,1619,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.5,8
AWS_ParameterSweep_24072021/1620,1620,24,32,4.5,3,3,0.01,17,35,0.9,0.075,0.5,9
